face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,real_age,age_group_merged
detected_faces_fgnet/029A33_face0.JPG,Middle Eastern,White,Male,30-39,"[2.0973643e-02 2.8572750e-04 1.8955590e-02 1.2395628e-05 6.4237378e-05
 3.7004882e-03 9.5600796e-01]",[5.2998382e-01 1.0824730e-01 4.3626744e-04 3.6133254e-01],[9.9997157e-01 2.8476892e-05],"[4.6344564e-07 2.5539566e-06 9.6754666e-05 8.4503405e-03 5.0219244e-01
 4.8527053e-01 3.9679916e-03 1.8835181e-05 1.2917610e-07]",33.0,20-39
detected_faces_fgnet/035A01_face0.JPG,White,White,Male,0-2,"[0.7592431  0.00082817 0.0287558  0.00107863 0.00118744 0.00424391
 0.20466311]",[0.98379904 0.00125036 0.00948992 0.00546075],[0.96217567 0.03782435],"[7.4933434e-01 2.4978645e-01 3.5168158e-04 9.5030424e-05 1.5828769e-04
 1.6506886e-04 7.5683522e-05 2.6972250e-05 6.4854726e-06]",1.0,0-9
detected_faces_fgnet/057A25_face0.JPG,White,White,Male,20-29,"[8.2425582e-01 1.0338094e-04 9.1449261e-02 7.3802134e-04 1.9970476e-03
 1.7400423e-02 6.4056061e-02]",[9.2494440e-01 1.3508563e-04 1.8140832e-02 5.6779671e-02],[9.9999881e-01 1.1424706e-06],"[4.6305081e-06 1.3104578e-03 2.0649505e-01 4.1557699e-01 3.0450720e-01
 7.1151547e-02 9.4124983e-04 1.2754542e-05 7.9181753e-08]",25.0,20-39
detected_faces_fgnet/011A11_face0.JPG,Middle Eastern,White,Male,3-9,"[1.9186838e-01 4.8048998e-05 1.4491077e-01 9.0031659e-05 2.4542934e-04
 4.9063005e-02 6.1377430e-01]",[9.9170595e-01 2.5018986e-05 2.6368751e-04 8.0054086e-03],[9.9907064e-01 9.2932332e-04],"[1.5433128e-04 6.1040002e-01 3.8747075e-01 1.8186159e-03 1.3302358e-04
 2.3054727e-05 1.9954749e-07 1.9009480e-08 8.8764496e-10]",11.0,0-9
detected_faces_fgnet/070A12_face0.JPG,Latino_Hispanic,Indian,Male,10-19,"[2.3893874e-02 5.5363076e-03 5.5162817e-01 8.9731155e-05 4.9402873e-04
 3.5531589e-01 6.3042000e-02]",[2.7606007e-02 2.7911188e-02 6.9786073e-04 9.4378495e-01],[0.98020643 0.01979358],"[4.1389408e-06 1.5220951e-01 8.3922511e-01 8.4352409e-03 1.2322038e-04
 2.8065433e-06 1.6797172e-08 1.6862439e-09 6.6521934e-11]",12.0,10-19
detected_faces_fgnet/077A07_face0.JPG,White,White,Female,3-9,"[7.0115143e-01 4.4785036e-05 5.2098691e-02 1.3223694e-04 8.1640777e-05
 3.2160978e-04 2.4616960e-01]",[9.9850178e-01 5.5282505e-04 1.0550045e-04 8.3981000e-04],[0.18078564 0.8192144 ],"[9.5214673e-05 5.2848560e-01 4.7027364e-01 9.3103200e-04 1.9143360e-04
 2.1638887e-05 1.1923804e-06 2.0857438e-07 2.8194842e-08]",7.0,0-9
detected_faces_fgnet/038A11_face0.JPG,White,White,Male,10-19,"[8.1731844e-01 4.9516115e-05 2.3361381e-02 4.9601553e-04 2.0480189e-03
 1.1600932e-02 1.4512576e-01]",[9.7854036e-01 3.0991953e-04 6.2554460e-03 1.4894329e-02],[0.9869926  0.01300737],"[3.0625102e-04 2.6523289e-01 6.7043853e-01 2.6886089e-02 1.6365269e-02
 1.8285856e-02 2.2402534e-03 2.2474317e-04 2.0143070e-05]",11.0,10-19
detected_faces_fgnet/074A15_face0.JPG,White,White,Male,10-19,"[9.8739511e-01 6.6439079e-06 1.8864044e-03 3.0472713e-06 7.3661763e-06
 4.4042872e-06 1.0696935e-02]",[9.9991375e-01 1.1150197e-05 3.6869402e-05 3.8199920e-05],[0.99615467 0.00384534],"[1.9820146e-08 4.8095713e-04 8.4620428e-01 1.5263702e-01 6.7141617e-04
 6.2825311e-06 9.4778221e-09 2.5340754e-10 1.1207671e-11]",15.0,10-19
detected_faces_fgnet/040A07_face0.JPG,Latino_Hispanic,White,Male,3-9,"[1.7647250e-01 1.5968368e-04 3.5691825e-01 1.4694548e-02 6.7215995e-03
 1.2394494e-01 3.2108846e-01]",[9.3634278e-01 4.2692056e-05 1.0259679e-02 5.3354900e-02],[0.99157673 0.00842331],"[5.6182002e-03 8.2905549e-01 1.5723021e-01 2.6921602e-03 2.7557062e-03
 2.2370841e-03 3.4518109e-04 6.1622915e-05 4.3143459e-06]",7.0,0-9
detected_faces_fgnet/049A15_face0.JPG,Middle Eastern,White,Female,10-19,"[9.2682391e-02 8.6705264e-04 8.2153752e-02 2.6080295e-04 5.6170684e-04
 2.5619587e-03 8.2091236e-01]",[0.8453295  0.12328626 0.00625285 0.02513136],[0.00170299 0.99829704],"[5.9104579e-08 4.8855686e-04 5.0255769e-01 4.8529884e-01 1.1576572e-02
 7.8142184e-05 1.5647635e-07 5.1575850e-09 2.2504601e-10]",15.0,10-19
detected_faces_fgnet/054A06_face0.JPG,White,White,Female,3-9,"[7.0112807e-01 2.7150198e-05 2.2459844e-01 3.9432920e-04 4.4961105e-04
 1.7894827e-03 7.1612872e-02]",[9.9672502e-01 1.4410122e-05 6.3394936e-04 2.6267029e-03],[0.02076337 0.97923666],"[5.0943223e-04 9.4057351e-01 5.8254987e-02 5.7339092e-04 8.1250328e-05
 7.3126498e-06 7.5685335e-08 8.2397520e-09 7.5624801e-10]",6.0,0-9
detected_faces_fgnet/004A26_face0.JPG,White,White,Male,20-29,"[7.2645444e-01 2.5267730e-04 1.6385081e-01 7.7498425e-04 6.1438838e-04
 2.4661799e-03 1.0558648e-01]",[9.9291342e-01 3.9875516e-04 1.5303217e-03 5.1575024e-03],[9.9998784e-01 1.2181843e-05],"[9.0928359e-07 2.6194388e-05 5.4542515e-02 4.9054122e-01 3.8533640e-01
 6.7011170e-02 2.4965676e-03 4.4480967e-05 5.5369128e-07]",26.0,20-39
detected_faces_fgnet/078A04_face0.JPG,White,White,Male,3-9,"[8.4228498e-01 4.1325984e-06 7.0585557e-03 1.2331641e-05 1.5334001e-05
 1.2582846e-04 1.5049876e-01]",[9.9988717e-01 3.1736363e-06 1.7905486e-05 9.1807902e-05],[0.9936389  0.00636116],"[5.5813952e-04 8.2454985e-01 1.7410481e-01 6.0838024e-04 1.1283137e-04
 6.0902628e-05 4.3417872e-06 5.9665649e-07 1.3252188e-07]",4.0,0-9
detected_faces_fgnet/065A09_face0.JPG,White,Indian,Male,3-9,"[4.2839560e-01 3.1591367e-04 2.2392936e-01 5.3383544e-04 7.0236134e-04
 5.2985968e-03 3.4082431e-01]",[0.45981658 0.07045835 0.00799357 0.46173146],[0.8269196  0.17308035],"[3.9658287e-05 5.9781682e-01 4.0002716e-01 2.0254147e-03 8.6214786e-05
 4.6661071e-06 6.2016284e-08 1.0732792e-08 1.4075421e-09]",9.0,0-9
detected_faces_fgnet/019A27_face0.JPG,White,White,Male,30-39,"[4.2020142e-01 1.9458147e-04 3.7726220e-01 1.6725322e-03 1.8942754e-03
 1.7790675e-02 1.8098424e-01]",[9.3367589e-01 3.5358692e-04 7.8377072e-03 5.8132835e-02],[9.9999416e-01 5.8275814e-06],"[2.7273805e-07 5.1233692e-06 7.4680138e-04 2.2800577e-01 7.3202366e-01
 3.9109789e-02 1.0793186e-04 7.3634851e-07 7.4737665e-09]",27.0,20-39
detected_faces_fgnet/061A18_face0.JPG,White,White,Female,20-29,"[0.4552709  0.00334289 0.36586535 0.03409349 0.02104776 0.01416217
 0.10621748]",[0.9710768  0.00104904 0.00832487 0.01954936],[0.00793764 0.99206233],"[2.0187795e-06 1.8212898e-03 1.4813186e-01 7.7893716e-01 7.0241451e-02
 8.5678976e-04 9.0447593e-06 3.9710443e-07 1.2066700e-08]",18.0,20-39
detected_faces_fgnet/045A48_face0.JPG,Latino_Hispanic,White,Male,50-59,"[0.30005914 0.00237058 0.56784976 0.00198056 0.00385125 0.01696121
 0.10692747]",[0.8659925  0.0193105  0.01000382 0.10469313],[0.99782187 0.00217808],"[8.5205102e-05 4.6860281e-05 4.0678019e-04 2.1176768e-04 4.3670828e-03
 8.5662894e-02 5.8801806e-01 3.1526116e-01 5.9401672e-03]",48.0,40-59
detected_faces_fgnet/020A08_face0.JPG,Middle Eastern,White,Male,10-19,"[2.6688835e-01 1.5979010e-04 7.4769691e-02 1.7065624e-05 9.5682895e-05
 3.4872662e-02 6.2319678e-01]",[5.0855106e-01 2.1779826e-03 3.4111770e-04 4.8892978e-01],[0.9389562  0.06104378],"[8.4202708e-05 4.2642385e-01 5.6748688e-01 5.4602004e-03 4.2890431e-04
 1.1312744e-04 2.2195272e-06 4.9508077e-07 4.5731124e-08]",8.0,10-19
detected_faces_fgnet/047A18_face0.JPG,White,White,Female,20-29,"[9.75547254e-01 1.52882603e-05 2.00534868e-03 1.79117851e-04
 1.17124924e-04 2.28047647e-05 2.21131165e-02]",[9.9702930e-01 1.4857444e-03 1.0259164e-03 4.5909127e-04],[0.4793043 0.5206956],"[1.0842368e-07 1.4783730e-04 2.7092910e-01 6.9364274e-01 3.4523718e-02
 7.4774591e-04 8.5536003e-06 2.0588880e-07 6.7273618e-09]",18.0,20-39
detected_faces_fgnet/010A09_face0.JPG,White,White,Male,10-19,"[4.3323010e-01 1.5100310e-04 3.0532280e-01 1.2671809e-04 5.9606036e-04
 1.6221896e-01 9.8354347e-02]",[9.3426263e-01 6.5961137e-04 1.3333320e-04 6.4944416e-02],[0.8894042  0.11059588],"[8.6209788e-05 4.7311974e-01 5.1804322e-01 6.3140765e-03 1.8854747e-03
 5.3442857e-04 1.4744578e-05 1.8273993e-06 2.3814928e-07]",9.0,10-19
detected_faces_fgnet/008A41_face0.JPG,Middle Eastern,Indian,Female,30-39,"[8.5664086e-02 6.0634993e-05 2.1920566e-01 9.8826858e-05 4.9342442e-04
 2.5664708e-01 4.3783021e-01]",[4.2938259e-01 2.7863609e-04 8.4276329e-04 5.6949604e-01],[1.7150475e-04 9.9982852e-01],"[9.8052226e-08 2.9240471e-06 1.6534484e-03 1.6760829e-01 5.3555483e-01
 2.7680486e-01 1.8126922e-02 2.4685619e-04 1.7856929e-06]",41.0,20-39
detected_faces_fgnet/076A13_face0.JPG,White,White,Female,10-19,"[9.4938350e-01 8.0649232e-05 2.1472761e-02 8.8287721e-04 5.4601819e-04
 6.9017574e-04 2.6943913e-02]",[0.9835548  0.00235047 0.01249556 0.00159914],[7.0922157e-05 9.9992913e-01],"[3.2174036e-08 1.0172023e-03 5.8406895e-01 4.0239826e-01 1.2464494e-02
 5.0946863e-05 1.1504487e-07 2.5140545e-09 1.1682318e-10]",13.0,10-19
detected_faces_fgnet/022A28_face0.JPG,Middle Eastern,White,Male,30-39,"[1.0515269e-01 2.3201585e-04 5.8151539e-02 8.3462270e-05 1.5005739e-04
 1.2879814e-03 8.3494222e-01]",[9.9736714e-01 2.7615827e-04 7.6706125e-04 1.5896277e-03],[9.9963796e-01 3.6201233e-04],"[1.9903214e-06 3.2008907e-06 2.4566308e-04 2.9461445e-02 6.0117418e-01
 3.6111835e-01 7.8990720e-03 9.5020245e-05 1.1294779e-06]",28.0,20-39
detected_faces_fgnet/008A06_face0.JPG,White,White,Female,3-9,"[3.6945388e-01 4.6846710e-04 2.4938847e-01 2.7557678e-04 4.8847363e-04
 1.2521060e-01 2.5471452e-01]",[8.8221067e-01 6.6146714e-04 1.8628585e-04 1.1694160e-01],[0.08663404 0.913366  ],"[4.4768816e-04 8.7861496e-01 1.1897772e-01 1.8369469e-03 1.1402701e-04
 8.3025488e-06 3.2856727e-07 4.8846395e-08 6.2031376e-09]",6.0,0-9
detected_faces_fgnet/075A07_face0.JPG,Middle Eastern,White,Male,10-19,"[4.1024518e-01 2.7981760e-05 6.7469910e-02 5.0457136e-04 2.8671301e-04
 1.4147175e-03 5.2005088e-01]",[9.8904151e-01 5.5977079e-04 3.7498474e-03 6.6488492e-03],[0.99041885 0.00958112],"[2.6868109e-04 4.0791130e-01 5.8460826e-01 5.0140289e-03 1.7270339e-03
 4.4446791e-04 2.2613731e-05 3.2846033e-06 2.5087095e-07]",7.0,10-19
detected_faces_fgnet/045A08_face0.JPG,Middle Eastern,White,Male,3-9,"[1.5970139e-01 2.5250681e-03 6.5795509e-03 1.6884931e-05 1.6057986e-05
 1.1881590e-03 8.2997286e-01]",[9.1386533e-01 7.8473389e-02 4.7401804e-04 7.1872785e-03],[0.9233424  0.07665765],"[1.0532029e-03 9.3018210e-01 6.6354729e-02 2.0063636e-03 3.3109309e-04
 6.7334950e-05 4.6496771e-06 4.6267905e-07 4.4003727e-08]",8.0,0-9
detected_faces_fgnet/012A18_face0.JPG,White,White,Female,20-29,"[9.8701745e-01 7.9388301e-06 9.1281971e-03 1.2576720e-03 2.0337191e-04
 5.2244945e-05 2.3332157e-03]",[9.9946702e-01 1.1302351e-04 1.8343005e-04 2.3642408e-04],[0.0190155  0.98098445],"[2.0371013e-07 3.3037429e-04 2.4450761e-01 6.6836298e-01 8.1863843e-02
 4.8726206e-03 5.8249781e-05 3.8933827e-06 2.2023376e-07]",18.0,20-39
detected_faces_fgnet/076A12_face0.JPG,White,White,Female,10-19,"[0.53322047 0.0012058  0.29121628 0.02992994 0.01163158 0.0018202
 0.13097577]",[0.9207384  0.02123439 0.03833375 0.01969344],[0.01314765 0.98685235],"[8.5703675e-07 1.8297981e-02 9.3205684e-01 4.9059652e-02 5.7668111e-04
 7.9643769e-06 4.8421139e-08 5.6517835e-09 3.7690145e-10]",12.0,10-19
detected_faces_fgnet/072A21_face0.JPG,Indian,Indian,Female,20-29,"[5.4524139e-02 4.9489341e-03 4.2418942e-01 2.7774001e-04 2.4217102e-03
 4.7636864e-01 3.7269384e-02]",[0.15759292 0.01713857 0.00222624 0.8230423 ],[3.646333e-04 9.996354e-01],"[5.0643928e-07 1.6294478e-04 3.8790829e-02 6.2543559e-01 2.9002577e-01
 4.3793667e-02 1.7461670e-03 4.3558855e-05 8.9982740e-07]",21.0,20-39
detected_faces_fgnet/029A04_face0.JPG,Latino_Hispanic,White,Male,3-9,"[2.1109527e-01 6.7137335e-05 4.3008217e-01 2.4343745e-04 1.6309139e-03
 6.4401597e-02 2.9247949e-01]",[9.0202534e-01 2.8432292e-04 2.6228160e-03 9.5067523e-02],[0.99067974 0.00932026],"[7.7043113e-04 7.3128158e-01 2.6606491e-01 8.9559425e-04 5.6967163e-04
 3.9391592e-04 2.0034475e-05 3.5443375e-06 3.6197690e-07]",4.0,0-9
detected_faces_fgnet/057A17_face0.JPG,Latino_Hispanic,Indian,Male,20-29,"[7.5051710e-02 1.5262424e-02 7.4011838e-01 4.2302965e-04 5.5494471e-03
 9.9510543e-02 6.4084515e-02]",[0.0879742  0.06986502 0.03177538 0.8103854 ],[9.9998581e-01 1.4182529e-05],"[1.93678375e-07 7.30112879e-05 1.42922774e-01 7.77029932e-01
 7.51164928e-02 4.73500043e-03 1.16052375e-04 6.40408052e-06
 1.59886099e-07]",17.0,20-39
detected_faces_fgnet/050A16_face0.JPG,White,White,Male,20-29,"[6.1411470e-01 7.1419869e-05 1.2515199e-01 4.5110096e-04 4.0769050e-04
 6.0087838e-03 2.5379434e-01]",[9.9333555e-01 8.2344015e-04 8.5680553e-04 4.9842000e-03],[0.9946728  0.00532724],"[5.2725591e-07 5.5881468e-05 1.5250954e-02 7.5945431e-01 2.2156176e-01
 3.6648952e-03 1.1372394e-05 3.3598045e-07 1.1513868e-08]",16.0,20-39
detected_faces_fgnet/023A21_face0.JPG,Middle Eastern,White,Male,30-39,"[1.3565610e-01 1.2812471e-04 3.8681824e-02 1.8982197e-05 7.1399758e-05
 3.1348255e-03 8.2230872e-01]",[9.6045285e-01 8.9925947e-04 2.9778964e-04 3.8350079e-02],[9.9999869e-01 1.3234953e-06],"[3.0287395e-06 9.0701593e-05 8.8703055e-03 4.5930693e-01 4.9020222e-01
 4.1340701e-02 1.8442680e-04 1.6705916e-06 1.9019582e-08]",21.0,20-39
detected_faces_fgnet/061A04_face0.JPG,White,White,Female,3-9,"[9.19743538e-01 6.37612538e-05 1.61456447e-02 3.51586714e-05
 3.27861926e-05 1.17317875e-04 6.38615787e-02]",[9.9983960e-01 5.3236467e-06 7.8814948e-05 7.6288823e-05],[0.04283894 0.957161  ],"[4.65239733e-02 9.47497487e-01 5.49141457e-03 3.14122968e-04
 1.16574774e-04 4.70385567e-05 7.43331520e-06 1.54841746e-06
 4.10118076e-07]",4.0,0-9
detected_faces_fgnet/024A28_face0.JPG,Middle Eastern,White,Male,30-39,"[1.4374303e-02 1.4201077e-03 6.8989269e-02 2.0817080e-05 1.3818259e-04
 2.3297821e-03 9.1272748e-01]",[0.789792   0.01749438 0.00186779 0.19084589],[9.999953e-01 4.710298e-06],"[5.2709370e-06 1.4217558e-05 5.7677657e-04 3.9780512e-02 5.2836394e-01
 4.1442469e-01 1.6531955e-02 2.9884369e-04 3.7632269e-06]",28.0,20-39
detected_faces_fgnet/063A00_face0.JPG,White,White,Female,3-9,"[0.7867266  0.00625333 0.12634854 0.01195582 0.00561267 0.0110686
 0.05203442]",[0.58392084 0.29873973 0.04478062 0.07255878],[0.30704996 0.69295   ],"[4.4922641e-01 5.4867792e-01 1.3881618e-03 2.3164629e-04 2.7327694e-04
 1.5142332e-04 4.3995064e-05 6.0453904e-06 1.0685213e-06]",0.0,0-9
detected_faces_fgnet/012A23_face0.JPG,White,White,Female,30-39,"[7.1071434e-01 1.5362994e-03 2.5687799e-01 2.7196197e-04 6.3255301e-04
 4.1524859e-04 2.9551582e-02]",[0.99311167 0.00448018 0.00121376 0.00119443],[1.7441637e-04 9.9982554e-01],"[1.0074863e-06 5.6810230e-05 9.0420106e-03 3.6718196e-01 5.4910457e-01
 7.2161458e-02 2.4028583e-03 4.9057031e-05 3.1290637e-07]",23.0,20-39
detected_faces_fgnet/012A32_face0.JPG,White,White,Female,20-29,"[6.98095977e-01 2.16044384e-04 1.05878204e-01 4.75056702e-03
 3.00857518e-03 3.07727139e-04 1.87742949e-01]",[0.96951044 0.0085003  0.01662098 0.00536825],[0.00846025 0.9915397 ],"[1.06410965e-07 3.65607593e-05 3.48881483e-02 6.40025377e-01
 3.05734992e-01 1.89607125e-02 3.45058943e-04 8.84393830e-06
 1.80507939e-07]",32.0,20-39
detected_faces_fgnet/069A07_face0.JPG,Middle Eastern,White,Male,3-9,"[9.8258086e-02 3.0531335e-06 2.8665951e-02 1.4350276e-05 3.0777675e-05
 1.1550802e-02 8.6147696e-01]",[9.7592765e-01 6.8951005e-05 2.7164223e-04 2.3731779e-02],[0.998918 0.001082],"[2.7852628e-04 9.0267044e-01 9.6969970e-02 6.1347200e-05 1.3153394e-05
 6.3185698e-06 1.6282375e-07 2.4100260e-08 1.0326996e-09]",7.0,0-9
detected_faces_fgnet/004A30_face0.JPG,Latino_Hispanic,White,Male,30-39,"[0.23560853 0.01330124 0.43437758 0.00131969 0.00378336 0.07894948
 0.2326601 ]",[0.66762954 0.01295967 0.12093633 0.19847445],[9.999877e-01 1.226949e-05],"[1.8556353e-06 2.2156886e-05 4.1831937e-03 3.3272961e-01 5.5208045e-01
 1.0730761e-01 3.6274532e-03 4.6859750e-05 8.4593358e-07]",30.0,20-39
detected_faces_fgnet/010A18_face0.JPG,Indian,Indian,Female,20-29,"[9.45332460e-03 3.17118736e-03 1.24811105e-01 4.75138586e-05
 3.82740633e-04 4.73114967e-01 3.89019191e-01]",[4.5107003e-02 7.2114156e-03 1.6966012e-04 9.4751191e-01],[0.07572219 0.92427784],"[7.8799536e-07 3.5941644e-04 1.8607567e-01 6.6164851e-01 1.4451018e-01
 7.3020416e-03 9.9493707e-05 3.8053654e-06 9.2078430e-08]",18.0,20-39
detected_faces_fgnet/038A01_face0.JPG,White,White,Male,0-2,"[0.6222059  0.00334969 0.03833194 0.03543676 0.0082805  0.0074275
 0.2849677 ]",[0.91617996 0.01512055 0.06580603 0.00289342],[0.97532773 0.02467226],"[8.79049718e-01 1.19690746e-01 3.59922531e-04 1.63576551e-04
 3.43584805e-04 2.70094286e-04 9.55862197e-05 2.12400482e-05
 5.54709459e-06]",1.0,0-9
detected_faces_fgnet/076A02_face0.JPG,White,White,Male,0-2,"[8.8804412e-01 4.5881022e-04 9.5559666e-03 8.5479468e-02 8.9713810e-03
 3.0055750e-04 7.1897232e-03]",[7.8385699e-01 6.2095409e-05 2.1595418e-01 1.2673838e-04],[0.62074596 0.37925404],"[7.5445151e-01 2.3850811e-01 3.1333114e-03 1.7182506e-03 1.3544554e-03
 5.7649048e-04 2.2405226e-04 2.7100639e-05 6.7788337e-06]",2.0,0-9
detected_faces_fgnet/028A41_face0.JPG,White,White,Male,50-59,"[9.6147662e-01 4.7449845e-05 2.0716136e-02 1.4024309e-04 7.7697354e-05
 3.1219947e-04 1.7229622e-02]",[9.9944246e-01 4.7304864e-05 1.5227775e-04 3.5795345e-04],[9.9998349e-01 1.6538834e-05],"[1.4097248e-05 7.9506935e-06 1.1974026e-04 2.2187279e-04 5.8236131e-03
 9.3471184e-02 6.9189829e-01 2.0527612e-01 3.1671957e-03]",41.0,40-59
detected_faces_fgnet/028A26_face0.JPG,White,White,Male,10-19,"[8.3284098e-01 8.9629730e-06 8.8463901e-03 8.6156608e-05 9.5964715e-05
 2.9676434e-04 1.5782478e-01]",[9.9990934e-01 8.4068080e-07 1.6252425e-05 7.3561787e-05],[9.9982685e-01 1.7313591e-04],"[3.47906927e-04 1.37820775e-02 4.70943928e-01 2.55962968e-01
 1.87017888e-01 6.97704405e-02 2.08939146e-03 8.33154772e-05
 2.11307315e-06]",26.0,10-19
detected_faces_fgnet/043A05_face0.JPG,Latino_Hispanic,White,Male,3-9,"[3.1613338e-01 1.5455508e-04 4.4646275e-01 4.4083991e-03 5.5535096e-03
 3.9301351e-02 1.8798609e-01]",[7.6440883e-01 1.4869479e-04 1.2163040e-02 2.2327945e-01],[0.9643617  0.03563829],"[3.2709207e-02 9.5743585e-01 9.2534740e-03 1.5409189e-04 2.3949973e-04
 1.9044906e-04 1.4522360e-05 2.7312497e-06 2.5806969e-07]",5.0,0-9
detected_faces_fgnet/006A51_face0.JPG,Latino_Hispanic,Indian,Male,40-49,"[2.6125623e-02 1.0865013e-03 8.3167595e-01 7.5658708e-04 3.9132284e-03
 1.1681832e-01 1.9623753e-02]",[0.02889078 0.01166479 0.02650068 0.93294376],[9.9999404e-01 5.9769568e-06],"[7.3957664e-05 1.6431995e-04 2.2936566e-03 2.3017386e-03 7.1224555e-02
 5.5083984e-01 3.6582297e-01 7.2570252e-03 2.1874679e-05]",51.0,40-59
detected_faces_fgnet/003A49_face0.JPG,White,Indian,Male,40-49,"[6.4039385e-01 3.1801578e-04 2.9601988e-01 5.8403634e-04 1.4613727e-03
 3.1352174e-02 2.9870633e-02]",[0.41437012 0.0026634  0.00598544 0.576981  ],[0.7980522  0.20194778],"[4.0024966e-06 1.8764138e-05 1.1302370e-03 5.9136120e-03 1.3959911e-01
 6.2154305e-01 2.2771339e-01 4.0524397e-03 2.5415593e-05]",49.0,40-59
detected_faces_fgnet/056A15_face0.JPG,White,White,Male,20-29,"[9.9983615e-01 4.8822420e-07 3.5901332e-05 1.8653608e-07 3.6598735e-07
 2.5112265e-06 1.2431525e-04]",[9.9996454e-01 2.0680079e-06 2.9334494e-06 3.0439860e-05],[0.8806901  0.11930986],"[3.23367312e-05 5.61013212e-03 1.15283675e-01 5.90622246e-01
 2.67898202e-01 2.02125404e-02 3.33540258e-04 6.38500114e-06
 9.58526471e-07]",15.0,20-39
detected_faces_fgnet/077A06_face0.JPG,White,White,Female,3-9,"[8.4109640e-01 6.2404870e-06 1.3817790e-01 4.2683017e-04 6.0290098e-04
 5.3817383e-04 1.9151550e-02]",[9.9908245e-01 8.8884459e-05 3.6996687e-04 4.5873644e-04],[0.00159901 0.99840105],"[4.7400808e-06 6.1855018e-01 3.8062590e-01 7.6775887e-04 4.8243721e-05
 3.1036120e-06 2.5493142e-08 2.7915010e-09 3.5138586e-10]",6.0,0-9
detected_faces_fgnet/069A03_face0.JPG,Middle Eastern,White,Male,3-9,"[5.6503817e-02 9.6722988e-06 1.0976549e-02 1.7278539e-05 1.5971102e-05
 1.6862435e-03 9.3079042e-01]",[9.9187046e-01 1.8845634e-05 7.7508033e-05 8.0332113e-03],[0.9381175 0.0618825],"[3.4031758e-01 6.5250432e-01 6.0299328e-03 3.9213430e-04 3.4508362e-04
 3.7170859e-04 3.3741886e-05 5.1918582e-06 3.7464463e-07]",3.0,0-9
detected_faces_fgnet/016A12_face0.JPG,White,White,Male,20-29,"[6.8163037e-01 1.3256929e-05 4.7962237e-02 1.5346729e-02 5.3851893e-03
 2.3865816e-03 2.4727562e-01]",[9.74659264e-01 1.81515919e-04 1.28843365e-02 1.22749144e-02],[0.9952284  0.00477159],"[6.0557509e-06 8.5424026e-04 1.9086529e-01 6.6449255e-01 1.3967457e-01
 4.0747025e-03 3.1462605e-05 1.1575142e-06 2.9295512e-08]",12.0,20-39
detected_faces_fgnet/062A15_face0.JPG,Middle Eastern,Indian,Female,30-39,"[7.4382380e-02 2.2155569e-04 1.5120232e-02 2.0725411e-05 3.6539006e-04
 4.4682603e-02 8.6520714e-01]",[8.7494984e-02 5.0088321e-03 2.0511648e-04 9.0729105e-01],[0.02137888 0.97862107],"[1.3067759e-06 1.1201788e-04 1.8391747e-02 3.6704478e-01 4.8172867e-01
 1.2682767e-01 5.5924794e-03 2.8133148e-04 1.9959789e-05]",15.0,20-39
detected_faces_fgnet/002A05_face0.JPG,White,White,Male,3-9,"[6.2483317e-01 2.0202105e-04 6.4053044e-02 1.9308667e-04 1.8057012e-04
 4.5339279e-03 3.0600417e-01]",[9.985193e-01 3.728767e-04 2.572919e-04 8.505967e-04],[0.9146014  0.08539859],"[6.1459513e-04 8.9765418e-01 1.0055055e-01 9.6078223e-04 1.9261433e-04
 2.6838483e-05 4.8437488e-07 3.8567617e-08 4.4774331e-09]",5.0,0-9
detected_faces_fgnet/071A24_face0.JPG,Middle Eastern,White,Male,40-49,"[3.2023057e-02 3.0991425e-05 5.7297791e-03 6.5065756e-06 1.5848169e-05
 7.7671331e-04 9.6141714e-01]",[9.9887860e-01 5.6677294e-05 7.3342606e-05 9.9141279e-04],[9.9998474e-01 1.5293126e-05],"[4.1985555e-04 5.5827590e-04 4.5532314e-04 1.5467196e-02 3.8079810e-01
 5.8801997e-01 1.4147875e-02 1.3088730e-04 2.4055967e-06]",24.0,40-59
detected_faces_fgnet/001A19_face0.JPG,Middle Eastern,Indian,Male,30-39,"[2.8344622e-01 1.0830070e-02 2.9236117e-01 1.0494295e-04 4.8725112e-04
 4.8426565e-02 3.6434379e-01]",[0.3778262  0.04762963 0.00057803 0.57396615],[9.9999046e-01 9.5976538e-06],"[7.4590730e-08 2.3377593e-06 8.9441851e-04 3.8203159e-01 6.0484612e-01
 1.2198276e-02 2.6828082e-05 3.5843900e-07 6.6021895e-09]",19.0,20-39
detected_faces_fgnet/054A02_face0.JPG,White,White,Female,3-9,"[4.4533387e-01 4.3809690e-04 2.1894373e-01 3.3767705e-04 1.5273454e-03
 3.6883183e-02 2.9653606e-01]",[0.96410835 0.00368628 0.00611363 0.02609171],[0.10728583 0.8927142 ],"[2.6939330e-03 9.1585040e-01 8.0157757e-02 6.5698754e-04 3.9264845e-04
 2.1063078e-04 2.7676781e-05 8.2357374e-06 1.7566347e-06]",2.0,0-9
