face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0559_face0.png,White,White,Male,50-59,"[9.6873385e-01 7.8887730e-05 1.7481502e-02 4.6149423e-04 1.3212910e-03
 1.0715048e-03 1.0851387e-02]",[9.9943477e-01 2.2290049e-05 4.3857368e-04 1.0438414e-04],[9.9961358e-01 3.8643758e-04],"[6.3811014e-05 3.0388217e-04 3.0058974e-03 7.9626968e-04 9.8113213e-03
 1.5466966e-01 7.0037633e-01 1.2589553e-01 5.0772126e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0560_face0.png,White,White,Male,40-49,"[6.56707585e-01 2.32304577e-02 6.76852167e-02 1.17311894e-04
 5.08693629e-04 4.09934158e-03 2.47651398e-01]",[0.9881985  0.00624286 0.00102849 0.00453015],[9.9999982e-01 1.6074831e-07],"[4.7644863e-07 2.5701496e-07 2.7622622e-05 6.7505226e-03 1.9038746e-01
 6.1300522e-01 1.8016532e-01 9.4274031e-03 2.3571137e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0561_face0.png,Middle Eastern,Indian,Male,50-59,"[1.5283976e-01 1.2402220e-02 2.0050198e-01 3.4084925e-04 1.5436602e-03
 3.4386769e-02 5.9798467e-01]",[0.4336535  0.05664848 0.01453005 0.49516797],[0.9988384  0.00116163],"[2.8246990e-05 2.7719183e-05 3.5400855e-04 3.1125965e-03 4.8575692e-02
 2.8078020e-01 5.0760490e-01 1.4717457e-01 1.2341991e-02]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0562_face0.png,Middle Eastern,White,Male,40-49,"[2.9313304e-02 2.4789572e-04 1.5165263e-01 5.6450834e-05 2.5715391e-04
 5.4579871e-03 8.1301457e-01]",[0.624816   0.00365984 0.00378881 0.36773536],[9.9999607e-01 3.9309080e-06],"[5.4661223e-06 8.7450444e-06 1.9700865e-04 2.2231420e-03 1.6027841e-01
 7.5296432e-01 8.3755717e-02 5.6351902e-04 3.6515403e-06]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0563_face0.png,White,White,Male,20-29,"[9.1507208e-01 2.5417854e-05 2.9372392e-02 6.9511283e-05 1.8072754e-04
 2.6133535e-03 5.2666537e-02]",[9.66779768e-01 1.26433180e-04 1.34108225e-02 1.96829978e-02],[9.9998105e-01 1.8958570e-05],"[2.1367015e-07 5.7735997e-05 7.4015118e-02 8.0309194e-01 1.1774448e-01
 5.0458708e-03 4.3975891e-05 5.4562838e-07 1.5736871e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0564_face0.png,White,White,Male,40-49,"[9.5530230e-01 1.9221436e-05 2.7099488e-02 1.1086522e-03 1.2110353e-03
 6.6957722e-04 1.4589779e-02]",[9.949131e-01 9.067297e-06 4.160154e-03 9.177043e-04],[9.996452e-01 3.548723e-04],"[9.04775061e-06 5.06390134e-05 1.11143489e-03 1.63693391e-02
 2.65077859e-01 6.26510024e-01 8.97754133e-02 1.08277157e-03
 1.34565735e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0565_face0.png,White,White,Male,50-59,"[0.58831847 0.0138697  0.12626393 0.00091952 0.00880737 0.04207183
 0.2197492 ]",[9.8834616e-01 6.3268445e-04 5.5389348e-03 5.4822075e-03],[9.9989945e-01 1.0052902e-04],"[1.0470754e-05 1.9584111e-05 3.6934484e-04 3.2222632e-03 3.7133791e-02
 2.6228029e-01 5.8609748e-01 1.0003332e-01 1.0833503e-02]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0566_face0.png,White,White,Male,40-49,"[8.7323850e-01 8.5625676e-03 8.9473136e-02 4.6705661e-04 3.8818973e-03
 1.2056873e-02 1.2319858e-02]",[0.9847565  0.00120443 0.00728737 0.00675166],[0.9788742  0.02112575],"[1.9985528e-06 3.7293026e-05 4.2682462e-03 6.7703277e-02 2.7555534e-01
 4.8136398e-01 1.6215117e-01 8.2205683e-03 6.9815415e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0567_face0.png,Black,Black,Male,30-39,"[1.4633605e-06 9.9989623e-01 4.0387691e-05 2.8886771e-07 8.8357410e-06
 5.1148269e-05 1.6564439e-06]",[1.9038571e-06 9.9995673e-01 2.7664912e-05 1.3731077e-05],[9.9999648e-01 3.5138578e-06],"[2.4268418e-06 1.3212988e-04 1.3675853e-02 1.9952269e-01 3.9626700e-01
 3.4295499e-01 4.6460055e-02 9.3179441e-04 5.3117114e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0568_face0.png,Black,Black,Male,30-39,"[4.8253669e-06 9.9969524e-01 1.5022143e-04 3.4549905e-07 7.9414685e-06
 1.3456798e-04 6.8726886e-06]",[7.2381563e-06 9.9940813e-01 3.2508535e-05 5.5207865e-04],[9.9998087e-01 1.9204159e-05],"[9.3681638e-07 2.5493813e-05 2.0118274e-03 1.5279284e-01 5.5886084e-01
 2.6784387e-01 1.8167838e-02 2.8331365e-04 1.3064121e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0569_face0.png,Middle Eastern,White,Male,60-69,"[0.4039108  0.00187915 0.10313586 0.00077182 0.00287931 0.01995491
 0.46746817]",[9.9224037e-01 1.4289546e-04 3.1284331e-03 4.4882419e-03],[0.99892265 0.0010774 ],"[1.4151285e-05 1.5961798e-05 9.9240431e-05 1.0494702e-04 3.3958396e-04
 3.3253811e-03 9.5821589e-02 4.5774737e-01 4.4253173e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0570_face0.png,White,White,Male,40-49,"[0.8256994  0.00267094 0.11405982 0.00296228 0.01309336 0.01989164
 0.02162259]",[0.9606414  0.00275417 0.02933729 0.00726713],[0.99468905 0.00531099],"[8.3191185e-07 3.9072720e-06 6.5930816e-04 3.5855524e-02 2.6566395e-01
 4.9088544e-01 1.9831242e-01 8.1257569e-03 4.9281889e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0571_face0.png,Black,Black,Male,40-49,"[8.2776529e-07 9.9982160e-01 2.4093324e-05 4.3943376e-07 7.7715058e-06
 1.4094939e-04 4.4141607e-06]",[1.4490843e-06 9.9985743e-01 2.1514712e-05 1.1959854e-04],[0.99614376 0.00385621],"[1.1292029e-05 4.9592386e-04 2.3066994e-02 1.6044481e-01 3.3194888e-01
 3.7383729e-01 1.0168566e-01 7.6047583e-03 9.0429548e-04]",Black,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0572_face0.png,Black,Black,Male,20-29,"[3.2451637e-05 9.9881536e-01 4.5918181e-04 1.2910942e-06 2.7214222e-05
 3.3095165e-04 3.3345076e-04]",[3.2218475e-05 9.9931812e-01 9.0122034e-05 5.5946020e-04],[9.999997e-01 3.579309e-07],"[8.0207965e-06 1.9945034e-03 1.2605067e-01 5.5006754e-01 2.6526123e-01
 5.1761962e-02 4.5694206e-03 2.7533679e-04 1.1299460e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0573_face0.png,White,White,Male,40-49,"[0.51602465 0.00075617 0.34101993 0.00054644 0.00121222 0.0403802
 0.1000604 ]",[9.4512886e-01 5.7342346e-04 8.4712515e-03 4.5826413e-02],[9.9996287e-01 3.7119651e-05],"[4.83854774e-06 1.15533785e-05 2.90211436e-04 8.11856706e-03
 1.99930057e-01 6.61906958e-01 1.28683403e-01 1.03813852e-03
 1.62380802e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0574_face0.png,Black,Black,Male,30-39,"[7.1503459e-06 9.9819416e-01 4.5855567e-04 3.1149432e-07 9.9166482e-06
 1.2122149e-03 1.1766508e-04]",[8.7737508e-06 9.9680734e-01 4.1172418e-05 3.1427161e-03],[9.9999994e-01 7.2712155e-08],"[1.6451555e-06 8.7843488e-05 8.6965058e-03 2.6458606e-01 5.1957470e-01
 1.9620813e-01 1.0636557e-02 2.0429699e-04 4.2941974e-06]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0575_face0.png,Middle Eastern,White,Male,70+,"[0.23476042 0.00224436 0.09909602 0.00334525 0.01074069 0.01126236
 0.63855094]",[9.8783821e-01 1.3291984e-04 1.0359768e-02 1.6690574e-03],[0.99617314 0.00382689],"[9.4370216e-06 1.1885708e-05 6.6554210e-05 7.1196075e-05 2.8680550e-04
 2.2100364e-03 6.1394762e-02 3.7684950e-01 5.5909985e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0576_face0.png,Middle Eastern,White,Male,60-69,"[4.2098814e-01 5.6150726e-05 1.0523764e-01 1.2607501e-02 6.5284679e-03
 3.9777933e-03 4.5060426e-01]",[9.9401182e-01 2.0425987e-06 5.6582154e-03 3.2789164e-04],[0.993113   0.00688708],"[4.4882079e-05 4.0719071e-05 2.4162594e-04 3.4689678e-05 1.7217723e-04
 2.2730690e-03 1.4614065e-01 6.7706585e-01 1.7398633e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0577_face0.png,White,White,Male,40-49,"[7.0834887e-01 2.4285930e-04 7.3327497e-02 2.0633233e-03 4.4471375e-03
 7.6401373e-03 2.0393007e-01]",[9.5113117e-01 1.6878614e-04 3.1234637e-02 1.7465385e-02],[0.99446833 0.00553162],"[1.20673176e-04 7.56315654e-04 1.09185092e-02 2.34860964e-02
 1.34791717e-01 4.11046237e-01 3.65033686e-01 4.88815196e-02
 4.96525597e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0578_face0.png,White,White,Male,30-39,"[9.5088035e-01 4.2833748e-05 2.0568674e-02 2.1233266e-04 3.0266293e-04
 1.5365473e-03 2.6456589e-02]",[9.9255019e-01 4.8126320e-05 8.0209074e-04 6.5996083e-03],[9.9987394e-01 1.2609521e-04],"[1.0096534e-06 6.3701314e-06 2.2997608e-04 3.2714397e-02 5.2762353e-01
 4.2594454e-01 1.3408859e-02 7.0046757e-05 1.2247067e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0579_face0.png,White,White,Male,70+,"[0.4301623  0.0386885  0.06529099 0.05186576 0.08988783 0.11904168
 0.20506288]",[0.6001217  0.11483586 0.17853665 0.10650585],[0.9956924  0.00430763],"[4.00458011e-05 6.34451935e-05 3.93874041e-04 7.20438035e-03
 1.35400901e-02 5.17414063e-02 1.16231665e-01 3.68666112e-01
 4.42119032e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0580_face0.png,Latino_Hispanic,White,Male,30-39,"[0.20304585 0.00100463 0.52999455 0.00090633 0.00267831 0.05370479
 0.2086655 ]",[0.7912825  0.00117743 0.01415208 0.19338799],[9.9997371e-01 2.6326228e-05],"[7.5740722e-06 4.5258763e-05 1.0823110e-03 4.3993000e-02 5.5004621e-01
 3.8802105e-01 1.6697209e-02 1.0611333e-04 1.2787880e-06]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0581_face0.png,Southeast Asian,Asian,Male,50-59,"[0.09966099 0.2207313  0.12523925 0.1458049  0.3229293  0.02258124
 0.06305306]",[0.0084553  0.25437647 0.72255796 0.01461031],[9.9999982e-01 1.8446808e-07],"[1.7862171e-06 4.8100405e-06 1.2874423e-04 3.0823830e-03 2.1354377e-02
 1.7898540e-01 5.7741243e-01 2.0602597e-01 1.3004152e-02]",Asian,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0582_face0.png,Black,Black,Male,30-39,"[1.3381151e-04 9.9770385e-01 1.6676434e-03 2.2926797e-06 4.3504584e-05
 2.7879962e-04 1.7004670e-04]",[3.1366177e-05 9.9960041e-01 1.7107005e-04 1.9711797e-04],[9.9998498e-01 1.5041356e-05],"[4.2903318e-07 3.3830336e-06 2.0327701e-03 3.0221409e-01 5.2038622e-01
 1.6252466e-01 1.2472648e-02 3.4988901e-04 1.5927417e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0583_face0.png,Middle Eastern,White,Male,30-39,"[0.41273648 0.00392502 0.11810115 0.00451933 0.00702039 0.00834751
 0.44535014]",[0.8766436  0.00236106 0.01628115 0.10471424],[9.9999976e-01 2.6426903e-07],"[7.8898756e-07 2.8025870e-06 1.0267072e-03 1.2048562e-01 6.0397488e-01
 2.5860277e-01 1.5526623e-02 3.7399007e-04 5.8552700e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0584_face0.png,White,White,Male,30-39,"[6.8637681e-01 4.5959161e-05 2.4431358e-01 3.1147277e-04 9.9017541e-04
 2.8422603e-02 3.9539363e-02]",[0.62907463 0.00100332 0.01274858 0.35717353],[9.9998742e-01 1.2557341e-05],"[3.6865165e-06 2.4322893e-05 2.3010930e-03 4.9993578e-02 4.9919158e-01
 4.1900802e-01 2.9233474e-02 2.4188476e-04 2.2872973e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0585_face0.png,White,White,Male,70+,"[0.5941858  0.01540799 0.07493184 0.01916699 0.01789203 0.021138
 0.2572773 ]",[9.9937660e-01 1.7755756e-05 4.7959649e-04 1.2598638e-04],[0.92874503 0.07125492],"[1.5326361e-05 2.9415429e-05 4.8493894e-05 8.6079337e-05 4.4280171e-04
 4.6230457e-03 7.7207804e-02 2.9094562e-01 6.2660140e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0586_face0.png,White,White,Male,40-49,"[6.6463566e-01 3.1434838e-03 1.3669023e-01 9.2267728e-05 2.9394822e-04
 7.6831351e-03 1.8746133e-01]",[9.8053026e-01 2.0603891e-04 1.4168932e-03 1.7846819e-02],[0.9942904  0.00570957],"[5.6742315e-06 1.5937650e-05 7.3044928e-04 2.7211519e-02 3.2380244e-01
 5.0462568e-01 1.3822016e-01 5.1607229e-03 2.2746441e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0587_face0.png,Black,Black,Male,30-39,"[3.3952969e-07 9.9998504e-01 8.9113873e-06 7.1064270e-09 1.2644765e-07
 3.0317321e-06 2.6503635e-06]",[1.8609702e-06 9.9999088e-01 1.2493484e-06 6.0294096e-06],[9.9999976e-01 2.4036166e-07],"[1.0977609e-07 4.1127155e-06 1.9614780e-03 2.6058286e-01 5.3040326e-01
 1.9779104e-01 9.0375049e-03 2.0983959e-04 9.7674802e-06]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0588_face0.png,Latino_Hispanic,Indian,Male,50-59,"[0.03880463 0.00640258 0.5543394  0.00129487 0.02120003 0.22979315
 0.14816536]",[0.4519541  0.01258653 0.07655794 0.45890138],[0.99721587 0.00278413],"[3.4095850e-04 4.7559422e-04 1.6264931e-03 5.7098112e-04 5.7041091e-03
 6.5954521e-02 6.3542569e-01 2.5473204e-01 3.5169564e-02]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0589_face0.png,Middle Eastern,White,Male,40-49,"[0.13086697 0.00070782 0.2985305  0.00078788 0.00198779 0.01483984
 0.55227923]",[0.664547   0.00399736 0.04438953 0.28706613],[9.9988806e-01 1.1196890e-04],"[1.5308489e-05 3.3263586e-05 3.2071269e-04 7.7535156e-03 2.7928826e-01
 6.6077536e-01 5.1176798e-02 6.2603521e-04 1.0775867e-05]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0590_face0.png,White,White,Male,40-49,"[9.1267920e-01 7.0567604e-04 6.8099037e-02 1.0590156e-03 3.1927102e-03
 6.1550499e-03 8.1092147e-03]",[0.9842004  0.00292729 0.00248731 0.01038499],[9.9999774e-01 2.3020889e-06],"[6.0987776e-07 5.2822447e-06 3.8977669e-04 2.9509906e-03 6.4384028e-02
 5.7100999e-01 3.5661390e-01 4.5962082e-03 4.9181213e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0591_face0.png,Black,Black,Male,20-29,"[1.6354821e-05 9.9933255e-01 4.2450067e-04 3.4712605e-06 7.3142372e-05
 8.7777451e-05 6.2186344e-05]",[2.2474609e-05 9.9962443e-01 1.5752696e-04 1.9557824e-04],[9.9999928e-01 7.7141925e-07],"[5.3342274e-07 2.1726437e-05 9.9909287e-03 5.1304418e-01 3.9972585e-01
 7.1349986e-02 5.6514088e-03 2.0167416e-04 1.3705056e-05]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0592_face0.png,Latino_Hispanic,Indian,Male,20-29,"[0.00942908 0.00772924 0.6131364  0.00143457 0.04033235 0.31766692
 0.01027146]",[0.01098704 0.0228518  0.01638916 0.949772  ],[9.9999988e-01 7.3706026e-08],"[3.2941443e-07 1.3167596e-04 1.1895097e-01 7.4076742e-01 1.3318990e-01
 6.8681594e-03 8.9651483e-05 1.9042939e-06 1.7595116e-08]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0593_face0.png,Middle Eastern,White,Male,70+,"[0.27040884 0.00147652 0.02725156 0.0023472  0.0043885  0.00560252
 0.6885249 ]",[9.9810922e-01 9.7237280e-06 1.0044809e-03 8.7652548e-04],[0.9968773  0.00312266],"[3.3577498e-06 4.6291225e-06 1.1423399e-05 6.1912265e-06 2.5257854e-05
 2.7595562e-04 1.9285899e-02 2.8233287e-01 6.9805449e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0594_face0.png,East Asian,Asian,Male,30-39,"[7.1448463e-05 3.1698350e-05 1.7558477e-03 6.9637144e-01 3.0150926e-01
 2.2677939e-04 3.3581637e-05]",[1.6019023e-05 1.0246098e-05 9.9983406e-01 1.3964604e-04],[9.9999738e-01 2.6109135e-06],"[1.6970466e-06 2.5289748e-05 6.8686996e-03 2.6373398e-01 6.4817876e-01
 7.8657061e-02 2.3481979e-03 1.8383151e-04 2.5143806e-06]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0595_face0.png,White,White,Male,50-59,"[6.1605346e-01 5.7718111e-04 3.5011236e-02 2.1679017e-03 4.3114228e-03
 2.5221161e-03 3.3935669e-01]",[9.8747599e-01 2.1786038e-04 9.1859950e-03 3.1201842e-03],[9.9998748e-01 1.2507641e-05],"[5.8330070e-06 1.2966119e-05 1.6152370e-04 1.2156174e-03 4.2335272e-02
 4.6272138e-01 4.7178173e-01 2.1179814e-02 5.8587961e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0596_face0.png,White,White,Male,40-49,"[0.48154286 0.01525719 0.14575495 0.01669316 0.067519   0.13656485
 0.13666803]",[0.83694375 0.00374318 0.02561852 0.13369454],[0.99512315 0.00487687],"[9.6082852e-07 5.4314601e-06 2.9403204e-04 2.1895833e-02 2.5643578e-01
 5.4064143e-01 1.7165628e-01 8.2755145e-03 7.9466472e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0597_face0.png,White,White,Male,50-59,"[9.38780606e-01 1.05914696e-04 2.64127702e-02 4.00494691e-03
 7.43341446e-03 3.15441750e-03 2.01079231e-02]",[9.9171424e-01 4.2630330e-05 6.0253795e-03 2.2177929e-03],[9.9997830e-01 2.1687725e-05],"[8.6501586e-06 6.5776941e-05 1.9131129e-03 3.8092132e-03 3.8688712e-02
 3.4020576e-01 5.6113207e-01 5.1556196e-02 2.6205273e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0598_face0.png,Middle Eastern,White,Male,30-39,"[0.13213399 0.00173628 0.40693042 0.00204695 0.00368256 0.0312577
 0.42221206]",[0.73150027 0.02448418 0.1442599  0.09975571],[9.9999994e-01 7.7828489e-08],"[5.6002971e-08 1.9527823e-07 8.6153981e-05 4.4315677e-02 6.9714856e-01
 2.5339422e-01 5.0271926e-03 2.7841654e-05 1.3573111e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0599_face0.png,Latino_Hispanic,White,Male,40-49,"[1.0618780e-01 4.7073211e-04 8.1853050e-01 1.6818596e-03 6.5918257e-03
 2.5127469e-02 4.1409817e-02]",[0.75420094 0.00075691 0.00895765 0.23608449],[9.996860e-01 3.139699e-04],"[1.3379469e-05 2.7014463e-05 5.1936420e-04 4.2154118e-03 2.0310409e-01
 6.1872530e-01 1.7191334e-01 1.4713411e-03 1.0707955e-05]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0600_face0.png,Middle Eastern,White,Male,30-39,"[1.84957519e-01 2.12497748e-02 1.68573767e-01 1.05719126e-04
 8.52841069e-04 6.56689256e-02 5.58591485e-01]",[8.0857891e-01 3.7320626e-03 2.3037792e-04 1.8745863e-01],[9.9997497e-01 2.5045569e-05],"[7.1463268e-07 6.9416001e-06 5.6198437e-04 7.1201190e-02 6.2085795e-01
 2.9371065e-01 1.3400008e-02 2.5031419e-04 1.0283872e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0601_face0.png,Middle Eastern,White,Male,20-29,"[3.1091136e-01 9.5685199e-04 2.2097647e-01 2.4251983e-04 9.3249703e-04
 7.9533279e-02 3.8644710e-01]",[0.6299231  0.00145623 0.01278843 0.35583228],[9.9999678e-01 3.2235214e-06],"[1.8148104e-07 9.4710740e-06 1.2383139e-02 7.4593669e-01 2.3523363e-01
 6.3898419e-03 4.6321562e-05 7.8609247e-07 1.6399019e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0602_face0.png,White,White,Male,40-49,"[9.4380432e-01 2.2410901e-05 4.0652152e-02 2.7533136e-03 4.4641895e-03
 8.7329576e-04 7.4303388e-03]",[9.9713725e-01 7.4642579e-05 1.9505984e-03 8.3749223e-04],[9.9998605e-01 1.3908411e-05],"[1.9708204e-06 2.7899287e-05 5.0996005e-04 5.7545952e-03 1.9468424e-01
 6.8417895e-01 1.1392139e-01 9.0656796e-04 1.4483785e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0603_face0.png,White,White,Male,40-49,"[9.6287328e-01 8.1165678e-07 2.7779531e-02 5.0266524e-05 1.6395948e-04
 5.9336387e-03 3.1985394e-03]",[9.9606013e-01 1.3782961e-06 4.2282845e-04 3.5156203e-03],[9.99988019e-01 1.19597125e-05],"[8.43060491e-07 1.52521525e-05 3.27839050e-03 5.03551438e-02
 3.64646465e-01 5.43334961e-01 3.82242650e-02 1.42989535e-04
 1.86443617e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0604_face0.png,Middle Eastern,White,Male,30-39,"[2.9803738e-01 1.4529629e-03 2.8078806e-01 3.6974045e-04 1.6496882e-03
 3.0118015e-02 3.8758412e-01]",[9.0045750e-01 5.9051078e-04 1.2569929e-03 9.7694948e-02],[9.9999547e-01 4.5155498e-06],"[6.1523855e-07 2.7863271e-06 1.9789448e-04 7.4477300e-02 7.7857536e-01
 1.4511448e-01 1.6234847e-03 8.0258460e-06 8.3052136e-08]",White,20-39
